,caption,date,likes,comments,shortcode
391,"¿Necesitas ayuda? 🆘🛟 Te tenemos cubierto 

Descubre nuestros diversos canales de atención.

☎️ ¡Contáctanos, estamos aquí para escucharte!",2023-06-23 21:28:53,693,84,Ct2RXAnIKCu
392,"¡Dimo ya está disponible en nuestra app!📱

Olvídate de los números de cuenta, ahora puedes transferir dinero a cualquier persona con solo tener su número celular.

¡Prueba Dimo en Hey y descubre 
una forma más fácil de enviar dinero! 💸",2023-06-23 21:18:02,1343,23,Ct2QHfBIZeu
393,"¿Crédito o Débito? 😲💳 Hoy, en #HeyProfe te explicamos las diferencias entre estas dos Tarjetas. 🥸

#HeyBanco #banco #finanzas #TarjetaDeCredito #TarjetaDeDebito #EducacionFinanciera",2023-06-23 00:29:46,530,28,Ct0A6kFstjF
394,"Él es Jonathan Martínez, graduado de su Tarjeta de Crédito con Garantía⭐️

Nos comparte su historia de cómo, gracias a Hey, pudo retomar el control de sus finanzas personales y comenzar a construir su historial crediticio al solicitar su Tarjeta de Crédito con Garantía.

¡Tú al igual puedes iniciar hoy tu historial crediticio! Solicita hoy mismo tu Tarjeta con Garantía a través de nuestra aplicación.",2023-06-22 23:53:25,306,17,Ctz8xsoNi47
395,"¡Hey, Monterrey! 👋🏼🌄
Una sorpresa se acerca… comenta, ¿qué crees que es?",2023-06-21 22:24:48,551,52,CtxOCjao8Y8
396,"Comenta tu era favorita de Taylor Swift y te diremos qué Tarjeta Hey eres 👀✨

¡Pide la tuya a través de tu App Hey!

#heybanco #taylorswift #mexico",2023-06-21 20:18:17,3443,186,Ctw_sKlOEKr
397,"Es hora de disfrutar al máximo el verano sin gastar mucho dinero. ☀️💰 

Aquí tienes unas actividades económicas y divertidas para pasar un verano inolvidable sin afectar tu presupuesto. 😎

#verano #dinero #diversion",2023-06-20 20:01:00,140,1,CtuY6uXOBhr
398,"Ya sea que quieras comer unas alitas o aprender inglés, en Hey te tenemos cubierto. 😎 ¡Conoce nuestras alianzas y corre a usarlas! 🤝

#HeyBanco #OpenEnglish #LasAlitas #TopGolf #DairyQuren #alianzas #promociones",2023-06-20 19:01:04,820,36,CtuSAEML_hJ
399,"¡Así reaccionó Sara Taboada, cliente Hey, a los increíbles diseños de las Tarjetas Hey!

👀 ¿Viste la tarjeta sorpresa que aparece en el video? 

.

#Hey #HeyBanco",2023-06-20 00:44:07,616,26,CtsUXMtuAvf
400,"Dale a tus hijos una gran educación financiera desde temprana edad con estos consejos 📚

¿Qué consejo financiero les darías tu? 👀

#paternidad #maternidad #hijos #banco",2023-06-20 00:19:39,401,6,CtsRuQgOl_5
401,"Los papás siempre nos darán los mejores consejos. ✨🫶🏼 Cuéntanos, ¿cuál ha sido el mejor consejo financiero que te ha dado tu papá? 👀

#HeyBanco #DiaDelPadre #consejo #papá #finanzas",2023-06-18 22:39:02,110,0,CtphVixNab0
402,"Los consejos de papá son invaluables y nos guían hacia el éxito 💼💡

Comparte su sabiduría comentando el mejor consejo financiero que te ha dado tu papá. ¡Los queremos leer! 💙👇🏼

#diadelpadre #papá #mexico",2023-06-18 17:49:38,94,7,CtpASu5u1Om
403,"Porque papá se lo merece, aquí te dejamos ideas de actividades para festejarlo en su día. 🏎️⛳️⚾️ Y tú, ¿qué harás en este Día del Padre?

#HeyBanco #DiaDelPadre #actividades #recomendaciones #lugares",2023-06-17 00:19:31,120,2,CtkjRuBtCw1
404,"Comenta ❤️ si piensas igual.
¿Y tú por qué amas Hey?",2023-06-16 21:12:23,339,13,CtkN6AHI3_m
405,"En un capítulo más de #HeyProfe, hoy presentamos: la diferencia entre fecha de corte y fecha de pago. 🤓🗓️ ¿Qué otra duda financiera tienes? 🤔

#HeyBanco #HeyProfe #TarjetaDeCredito #aprende #EducacionFinanciera #finanzas",2023-06-16 01:20:24,1039,24,CtiFOamNO2P
406,"Ella es Sara Taboada, graduada de su Tarjeta de Crédito con Garantía⭐️

Queremos que conozcas de su propia voz, cómo logró obtener una línea de crédito tradicional más rápido de lo que imaginó y qué tan fácil ha sido su viaje con nuestros productos. 

Tú al igual que Sara puedes ser Hey ¿qué esperas para abrir tu cuenta o solicitar tu crédito con nosotros?",2023-06-16 00:46:54,418,24,CtiBlPigMxF
407,"“Mi primer carro con Hey Banco.” ✨🚗 En Hey Banco nos encanta consentirlos, y consentirlos a lo grande. 🫶🏼 Les presentamos a Sandra, quien por medio de nuestro Boleto Dorado se llevó un auto Mazda CX30. 🤩

Sigan participando todos los meses en las increíbles dinámicas que tenemos para ustedes. 🥳

#HeyBanco #BoletoDorado #AutoHey #Mazda #banco",2023-06-15 01:09:43,1839,126,CtfdYTkuCi4
408,"En Hey Banco buscamos contribuir a un cambio cultural que favorezca la plena inclusión de las personas. Es por esto que nos esforzamos por ofrecer productos financieros inclusivos que cumplan las necesidades de todos ustedes. 

Trabajamos para garantizar que nuestros productos y servicios sean accesibles y reflejen el respeto y la igualdad para todos, sin importar su orientación sexual o identidad de género. Pues al honrar, valorar y escuchar cada voz única nos impulsamos hacia adelante. 🙌🏼",2023-06-14 17:33:44,757,52,CterS12OVNo
409,"📼 Ellos ya fueron por sus tarjetas de la colección Retro a nuestra Fan Shop y Puntos Hey. 😎 Y tú, ¿qué estás esperando? 👀🫶🏼

#HeyBanco #HeyFanShop #PuntosHey #tarjeta #retro #TarjetaDeCredito #banco",2023-06-14 00:59:00,1267,78,Ctc5ae2MrgA
410,"Como ustedes lo pidieron…
¡El #PerritoHey llegó a Paris! 🥖🇫🇷✨
Comenta a dónde quieres que vaya después.",2023-06-13 22:27:39,2028,26,CtcoIpmLMz3
411,"¿No sabes qué hacer este día del padre? 👔

Aquí te dejamos algunos planes para disfrutar al máximo este día tan especial con tu papá👨‍👦👨‍👧

#diadelpadre #papá",2023-06-13 22:01:14,219,5,CtclHN7rcPr
412,"¿Listo para hacer realidad tus metas? 🏁 Nuestro Crédito Personal te acerca a tus objetivos.
¡Solicítalo ahora mismo! Desde tu App de Hey Banco. 📲

#CréditoPersonal #FinanzasPersonales #MetaFinanciera",2023-06-12 23:28:44,468,21,CtaKVKsorAY
413,"Ese primer paso puede abrirte un mundo de posibilidades. 👟✨

#HeyBanco #motivacion #banco #inspira #quotes",2023-06-12 22:40:36,152,0,CtaCyJQuPYm
414,"Descubre con qué tipo de inversionista te relacionas 📈

¡Coméntanos con el que más te identificaste y por qué! 

#inversion #banco",2023-06-12 19:13:58,394,3,CtZtLN4uk6r
415,"¿Sabías que puedes realizar los pagos de tus servicios desde tu App de Hey? Es muy sencillo y cómodo. 🤳🏼

Aquí te contamos por qué es la mejor opción ☝🏼

#banco",2023-06-09 21:51:15,342,10,CtSQyl8OJAk
416,"Si vives en CDMX, esta es tu señal para visitar nuestra Fan Shop. 🫡🛍️ Encuéntranos en Av. Pdte Masaryk 25. 📍

#HeyBanco #FanShop #tienda #CDMX #banco #CDMXLife",2023-06-09 21:46:25,880,44,CtSQN4qLkJr
417,"El es Iván, Coordinador de Cumplimiento en Innovación de Hey Banco. ⭐️

Iván ha encontrado un gusto por trabajar en jeans junto a su equipo para que Hey cumpla con todos los requisitos de una autoridad, así como compartiendo su gusto por los Beatles o jugar futbol con sus amigos. 

Conoce más sobre Iván en este episodio de Colaboradores Hey. 🙌🏼",2023-06-09 19:38:16,275,7,CtSBWJ0Omlb
418,"Tips para organizar tus finanzas después de una época de gastos 💸

✏️ Evalúa tu situación
📉 Reduce gastos innecesarios 
⛳ Establece metas financieras 
🤔 Mantén un seguimiento 
📲 Apóyate de tu App Hey 

#finanzas #metas #gastos #heybanco #hotsale",2023-06-09 00:08:06,303,3,CtP7p-yujYB
419,"Nosotros ya estamos listos para cantar “Cruel Summer” a todo pulmón. 🤩🫁 Etiqueta a tu amigo swiftie con quién iras al concierto. 💜🎤

#HeyBanco #HeyBancoMedia #TaylorSwift #TheErasTour #concierto #musica",2023-06-08 23:17:50,751,53,CtP1k7StpzV
420,"Si estabas esperando una señal para unirte a Hey, esta es. 😌✨",2023-06-08 01:46:55,454,30,CtNiGs_Ayl9
421,"¡Dale la mejor educación financiera a tu hijo/a desde pequeño/a! 🤑

Aquí te contamos más a detalle para que puedas aprovechar al máximo este beneficio que tenemos para ti y los más pequeños. 

#banco #finanzas #dinero",2023-06-07 19:41:12,847,21,CtM4UR-ugMi
422,"Escríbele a tu ex… ¡y refiérelo a Hey Banco! 😜 Con nuestro programa de referidos, llévate Hey Coins que podrás canjear por increíbles productos. 🛍️

#HeyBanco #referidos #banco #finanzas",2023-06-07 02:04:10,570,14,CtK_HdTuCHx
423,"Tenemos tu nuevo destino para este verano 🇨🇴 

¡Viaja a Medellín, Colombia y vive una de las mejores experiencias llenas de cultura, historia y sabor! Aquí te dejamos algunos tips 👀

#viajes #mexico #ahorro",2023-06-06 18:26:36,434,5,CtKK_ChOu7p
424,"¡Queremos saber cuál es tu producto favorito de Hey! Cuéntanos en los comentarios 👀

#HeyBanco #ProductosHey #Inversion #Ahorro",2023-06-06 00:00:50,181,62,CtIMcJsuZOE
425,"Hey, tenemos un mensaje que darte para terminar tu semana. ✨🫶🏼

#HeyBanco #motivation #wellness #banco #finanzas",2023-06-02 22:37:34,261,2,CtAUVS1LPTh
426,"Te presentamos nuestros 10 diseños inspirados en la cultura pop de los 80’s y 90’s. Obtén tu diseño favorito ¡sin costo! por lanzamiento en nuestra Fan Shop o bien en cualquiera de nuestros Puntos Hey:

MTY
📍 Galerías Monterrey
📍 Paseo La Fe
📍 Plaza Fiesta San Agustín

CDMX
📍 Parque Tepeyac
📍 Forum Buenavista
📍 Reforma 222
📍 Parque Las Antenas
📍 Oasis Coyoacán
📍 Fan Shop Masaryk

GDL
📍 Gran Plaza
📍 Midtown
📍 Galerías GDL
📍 Forum Tlaquepaque",2023-06-02 18:58:04,1049,92,Cs_7QNtouUo
427,"¡Revive la nostalgia de los 80’s y 90’s y viaja en el tiempo con nuestra increíble Colección Retro! 🔥💿🎮

Conoce nuestros 10 diseños únicos inspirados en la cultura pop y obtén tu favorita ¡sin costo! por promoción de lanzamiento. 

Pide la tuya en nuestra Fan Shop o bien en cualquiera de nuestros Puntos Hey: 

MTY
📍 Galerías Monterrey
📍 Paseo La Fe
📍 Plaza Fiesta San Agustín

CDMX
📍 Parque Tepeyac
📍 Forum Buenavista
📍 Reforma 222
📍 Parque Las Antenas
📍 Oasis Coyoacán
📍 Fan Shop Masaryk

GDL
📍 Gran Plaza
📍 Midtown
📍 Galerías GDL
📍 Forum Tlaquepaque",2023-06-02 18:48:42,7156,445,Cs_6VWgIELP
428,"Porque ustedes lo pidieron, el Perrito Hey llegó hasta Disney. ✈️😎

¡Comenta con un GIF a dónde quieres que vaya ahora!",2023-06-02 00:25:08,908,23,Cs98Cs7OykX
429,"¡Conoce todo lo que Hey tiene para ti en junio! 😎

✨ Descuento del 50% en electrónicos de la Hey Shop por tiempo limitado
✨Recibe notificaciones de tus movimientos en el app
✨Cambia tu NIP desde nuestros Puntos Hey
✨Pide los nuevos diseños creados por ustedes en tu App Hey
✨Invita a tus amigos y gana Hey Coins
✨Conoce los nuevos colores en nuestras tarjetas
✨Restock de tu Tarjeta Hey Metal 

Síguenos en todas nuestras redes sociales para enterarte de todos nuestros giveaways y noticias 
al momento.",2023-06-01 23:49:52,647,29,Cs94AUioBhW
430,"¿Le atinamos? 🤪 Comenta el color de tu Tarjeta Hey favorita. 💚🩷🩵💜🩶

#HeyBanco #TarjetaDeCredito #FinanzasPersonales #LibertadFinanciera #finanzas",2023-06-01 22:07:32,351,19,Cs9sQY1Me0D
431,"¿Qué van a comprar en este Hot Sale? 😎🔥 Tramita tu Tarjeta de Crédito Hey y accede a las mejores promociones. 💳

#HeyBanco #HotSale #ofertas #consejos #compras #TarjetaDeCredito",2023-05-31 01:01:55,230,12,Cs42m4ttsZ9
432,"Este Hot Sale, las mejores promociones las tienes con tu Tarjeta Hey 🔥😎

¡Aprovecha las ofertas que tenemos para ti!",2023-05-30 23:38:22,466,14,Cs4tGZsrKXV
433,"¿Recuerdas esa emoción de hacer tu primera compra con la Tarjeta Virtual Hey? ¡Queremos escuchar tu historia! 🤑

Comparte en los comentarios qué compraste y cómo te facilitó la vida tener una tarjeta virtual. 💼💳 

#HeyBanco #Banco #Dinero",2023-05-30 21:21:29,392,59,Cs4db2dLfJM
434,"La tarjeta más pedida de toda la historia ha llegado a Hey Banco. 😎🪸 ¿Pueden adivinar la fecha de lanzamiento? Dejen en los comentarios sus predicciones. 👀📆

#HeyBanco #Ajolotarjeta #TarjetaDeCredito #finanzas #banco",2023-05-29 22:16:13,3242,196,Cs1-y2tL1Xd
435,Conoce las promociones que tenemos para ti esta semana en el Hot Sale 🔥🤑,2023-05-29 21:28:18,797,14,Cs15a0lo7P2
436,¿Listo para el Hot Sale? 🔥 Aprovecha los increíbles descuentos y Meses sin Intereses y realiza tus compras en línea de forma segura pagando con tus Tarjetas Hey. 😎,2023-05-29 20:47:36,297,13,Cs10wwJog7l
437,"La confianza y la realización de los sueños de sus clientes han sido los pilares fundamentales que han impulsado a Laura Mayela durante los últimos 15 años de su trayectoria profesional.

¡Descubre su inspiradora historia! ⭐️",2023-05-26 23:46:04,186,6,CsuasQzN7MQ
438,"Aprovecha que tu Tarjeta de Crédito Hey cuenta con: 

📆Meses sin intereses 
💻 Es física y digital 
😝 Tiene los mejores diseños 
✌🏼 Es dual 
🛍️Compras seguras 
📲Control por el app 

Y prepárate para este Hot Sale.",2023-05-26 23:17:05,520,26,CsuXe9hOjes
439,"Con crédito, ¡claro! 💅🏼 Conoce los beneficios de la Tarjeta de Crédito Hey y la Tarjeta de Crédito Hey con Garantía y tramita la tuya. 💳😎

#HeyBanco #finanzas #TarjetaDeCredito #EducacionFinanciera #FinanzasPersonales",2023-05-26 19:51:56,1635,107,Cst_6B6LnYb
440,"¡Pon tu dinero a trabajar con nuestra Inversión Hey! 💸😎 Obtén un 10% de rendimiento anual si eres cliente Hey Pro. 📈

#HeyBanco #inversión #HeyPro #finanzas #LibertadFinanciera",2023-05-25 22:00:48,282,16,Csrp3_uuXjF
441,"¡Descubre tu personalidad vibrante según el color de tu Tarjeta Hey!✨ 

Comenta con el emoji de tu color de tarjeta y compártelo 🌈💖

#heybanco",2023-05-25 19:06:18,779,45,CsrV_UBIZmS
442,"¡Es Hey! 🔔😎 Las notificaciones de compras y retiros llegaron a nuestra app. 🤩

#HeyBanco #notificaciones #banco #compras #finanzas",2023-05-24 23:18:17,245,17,CspNuH5t9XN
443,"Desde los emprendedores hasta los que no han podido ahorrar, tenemos productos diseñados para cada tipo de amigo. 

¿A quién le recomendarías Hey? ¡Etiquétal@ en los comentarios!. 💪🏽💼💰 

#Banco #Dinero #Ahorro #Negocios #Familia",2023-05-24 20:58:25,251,7,Cso-Bpwo7Sk
444,"¡Feliz Día del Estudiante! 📚 ¿Qué tanto saben los estudiantes del Tec de finanzas? 👀 Vamos a descubrirlo.

#HeyBanco #estudiantes #DiaDelEstudiante #TEC #trivia #finanzas #banco",2023-05-24 01:06:24,1002,14,Csm1QuKrLlu
445,¡Comenta el 🩷💜🩵💚🩶 del color de tu Tarjeta Hey favorita!,2023-05-23 21:32:17,940,63,CsmcuTSLBft
446,"Es momento… la Ajolotarjeta viene nadando. 🪸🔜

#HeyBanco #Ajolotarjeta #banco #finanzas #BancoDigital #TarjetaDeCredito",2023-05-22 23:41:20,1723,97,CskG7cPOOFO
447,"Cada historia tiene su inicio único 😎

Cuéntanos en los comentarios cómo conociste Hey Banco 💬👇🏼

#HeyBanco #Banco #Finanzas #Dinero",2023-05-22 17:50:09,976,152,Csje4_hIHHm
448,"Comenzar a invertir te puede ayudar a alcanzar tu libertad financiera. ¡Comienza hoy! 📈👀

#HeyBanco #finanzas #invertir #acciones #inversión #banco",2023-05-19 22:47:01,104,5,CscSOV2LC_P
449,"¡Si lo dicen ustedes entonces es verdad!
Comenta ❤️ si piensas igual.",2023-05-19 22:32:33,222,12,CscQ0srO6Ge
450,"¡No pierdas la oportunidad de actualizar tus dispositivos con este descuento! 💥💸 Invita a tus amigos a Hey y gana Hey Coins 🤑

📲 https://shop.hey.inc/productos-electronicos/",2023-05-19 19:31:16,478,18,Csb8E4KonHv
451,"Con Hey siempre tienes el control de tus finanzas y ahora también el de todos tus movimientos gracias a las notificaciones que recibes en tiempo real por cada compra o retiro que haces con tu Cuenta y Tarjetas Hey. 📲🔔

Da swipe para conocer las transacciones.",2023-05-19 18:20:54,2150,74,Csb0Bk-ITvE
452,"¡Toma screenshot para descubrir lo que las finanzas traen para ti en el futuro! 🔮🤑

¿Qué te salió? Cuéntanos en los comentarios 💬

#dinero #finanzas #banco #mexico",2023-05-18 23:20:24,124,13,CsZxPibO7y5
453,"Hey Banco tiene la solución para cada uno de estos amigos. 😏 Etiqueta a tu amigo para que se una a Hey. 👀

#HeyBanco #amigos #banco #finanzas #BancoDigital",2023-05-18 21:38:07,468,28,CsZlt4stwzr
454,"Porque ustedes lo pidieron 😎🏝️
Ahora el #PerritoHey está en la playa.
¡Comenta a dónde quieres que vaya después!",2023-05-18 17:36:03,2455,19,CsZKGN6LoxJ
455,"¡Haz tus compras inteligentemente! 💡💰 

Aprovecha los Meses Sin Intereses que Hey tiene para ti y disfruta de estos beneficios:
💸 Mantener tu dinero disponible
🛍️ Acceder a mejores productos
🤑 Tener más flexibilidad en tu presupuesto
📊 Construir un historial crediticio positivo

¡Consulta las opciones de Meses Sin Intereses que Hey tiene para ti y maximiza tu poder adquisitivo! 💳💪

#MesesSinIntereses #ComprasInteligentes #Dinero #Finanzas #Mexico",2023-05-18 00:19:25,345,19,CsXTdqwoLKs
456,"Ahora es posible cambiar el NIP de 
tu Tarjeta Hey desde cualquier Punto Hey. Hazlo en minutos de forma segura  en una de nuestras terminales con guía de tu Asesor Hey. 

Recuerda que tenemos Puntos Hey en:
📍Monterrey
📍CDMX
📍Guadalajara

Conoce su ubicación dentro de nuestras 
historias destacadas.",2023-05-17 17:15:21,260,25,CsWi7pXIO11
